sum.taxonomy	K0526_B2	K0526_C3	K0526_G5	K0527_A1	K0527_B2	K0527_C3	K0527_E4	K0527_K6	K0527_L7	K0527_T9	K0528_A1	K0528_E4	K0528_G5	K0528_K6	K0528_L7	K0528_T9	K0529_A1	K0529_B2	K0529_C3	K0529_G5	K0529_K6	K0529_L7	K0529_M8	K0529_T9	K0530_A1	K0530_B2	K0530_C3	K0530_E4	K0530_K6	K0530_L7	K0530_M8	K0539_L7	K0585_T9	K0593_A1	K0593_C3	K0593_E4	K0593_G5	K0593_L7	K0593_T9	K0594_A1	K0594_E4	K0594_L7	K0594_T9	K0595_A1	K0595_B2	K0595_G5	K0595_L7	K0595_M8	K0595_T9	K0596_B2	K0596_C3	K0596_E4	K0596_G5	K0596_L7	K0596_T9	K0597_E4	K0597_K6	K0597_L7	K0597_M8	K0597_T9	K0599_A1	K0599_E4	K0599_G5	K0599_K6	K0599_L7	K0599_M8	K0599_T9	K0672_A1	K0672_B2	K0672_C3	K0672_G5	K0672_T9	K0673_A1	K0673_G5	K0674_E4	K0674_G5	K0674_M8	K0676_B2	K0676_M8	K0676_T9	K0677_A1	K0677_B2	K0677_E4	K0677_L7	K0678_B2	K0678_E4	K0678_K6	K0678_L7	K0679_B2	K0679_M8	K0701_C3	K0593_K6	K0593_M8	K0595_K6	K0596_K6	K0597_C3	POUR_1	POUR_12	POUR_13	POUR_14	POUR_145	POUR_146	POUR_16	POUR_17	POUR_18	POUR_19	POUR_2	POUR_20	POUR_21	POUR_22	POUR_23	POUR_24	POUR_25	POUR_26	POUR_27	POUR_28	POUR_29	POUR_3	POUR_30	POUR_31	POUR_32	POUR_33	POUR_34	POUR_35	POUR_36	POUR_37	POUR_38	POUR_39	POUR_4	POUR_40	POUR_41	POUR_42	POUR_43	POUR_44	POUR_45	POUR_46	POUR_48	POUR_49	POUR_5	POUR_6	POUR_7	POUR_8	POUR_9
Annelida;Clitellata;Enchytraeida;Enchytraeidae;Enchytraeus;Enchytraeus luxuriosus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annelida;Clitellata;Haplotaxida;Aeolosomatidae;Aeolosoma;Aeolosoma sp. GG-2011	4088	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2188	0	0	0	0	0	0	0	0	0	0	0	0	333	34	0	132	162	0	0	0	0	1201	0	0	0	284	6	0	9673	0	0	25	93	0	145	1635	0	0	99	181	0	0	65	1066	0	0	33	0	0	0	0	0	1693	0	0	0	0	0	0	0	0	0	0	1508	0	0	0	12	0	0	0	287	0	400	124	0	0	0	255	142	0	0	0	0	0	1	0	1282	11065	7655	14606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	92	0	0	0	0	223	0	0	0	0	0	0
Annelida;Clitellata;Haplotaxida;Glossoscolecidae;unknown;unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	904	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annelida;Clitellata;Haplotaxida;Hormogastridae;Hormogaster;unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annelida;Clitellata;Haplotaxida;Lumbricidae;Allolobophora;Allolobophora sp. BIOUG32102-H03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annelida;Clitellata;Haplotaxida;Lumbricidae;Eiseniella;Eiseniella tetraedra	0	0	0	0	0	0	0	0	0	0	0	0	0	6558	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annelida;Clitellata;Haplotaxida;Lumbricidae;Eiseniella;unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	296	0	0	0	0	0	348	0	0	0	16	0	115	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annelida;Clitellata;Haplotaxida;Lumbricidae;unknown;Lumbricidae sp. DPEW97536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annelida;Clitellata;Haplotaxida;Megascolecidae;Metaphire;Metaphire hilgendorfi	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	18	0	20	112	0	0	0	0	155	0	150	126	0	0	0	0	0	35	6	0	123	513	29	0	0	0	213	0	0	0	13	0	0	0	0	0	35	0	27	0	0	0	0	0	0	0	0	0	0	405	92	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0
Annelida;Clitellata;Haplotaxida;Megascolecidae;unknown;Megascolecidae sp. PTP53	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annelida;Clitellata;Haplotaxida;Naididae;Allonais;Allonais paraguayensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annelida;Clitellata;Haplotaxida;Naididae;Allonais;unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	128	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	248	122	0	0	0	0	0	0	0	0	0	0	746	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0
Annelida;Clitellata;Haplotaxida;Naididae;Aulodrilus;Aulodrilus acutus	205	0	0	0	22218	98	0	0	14748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	5040	76	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annelida;Clitellata;Haplotaxida;Naididae;Baltidrilus;Baltidrilus costatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annelida;Clitellata;Haplotaxida;Naididae;Bothrioneurum;Bothrioneurum vejdovskyanum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	943	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annelida;Clitellata;Haplotaxida;Naididae;Chaetogaster;Chaetogaster diastrophus	10	0	0	0	1	0	0	0	0	0	480	0	0	0	0	0	0	0	0	12	0	0	0	156	0	0	0	0	0	0	0	0	0	73	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	78	0	0	0	0	0	0	102	383	0	0	0	0	531	0	0	0	0	15	0	0	0	0	24	19	0	0	0	1220	0	0	0	0	0	0	153	1095	0	0	1341	0	0	0	0	0	0	61	268	0	81	85	105	4371	2213	0	0	0	0	0	45	0	241	31	90	0	240	3802	0	0	0	0	0	0	48	273	42	0	0	0	0	8367	0
Annelida;Clitellata;Haplotaxida;Naididae;Chaetogaster;Chaetogaster limnaei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annelida;Clitellata;Haplotaxida;Naididae;Dero;Dero digitata	0	0	0	49	0	0	0	205	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	683	0	0	0	0	411	0	0	0	0	0	0	0	0	2308	105	0	3984	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	33	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annelida;Clitellata;Haplotaxida;Naididae;Dero;Dero furcata	0	0	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3780	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	12	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	158	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annelida;Clitellata;Haplotaxida;Naididae;Dero;Dero obtusa	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annelida;Clitellata;Haplotaxida;Naididae;Dero;unknown	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annelida;Clitellata;Haplotaxida;Naididae;Limnodrilus;Limnodrilus hoffmeisteri	0	0	0	0	0	0	0	0	15	0	4515	0	0	0	4454	301	140	0	0	0	0	0	0	0	0	0	213	0	7269	14	423	0	0	0	0	0	0	26	0	67	0	0	0	0	0	361	0	24	0	0	1676	0	0	0	0	0	0	0	0	0	0	0	10396	430	0	267	0	0	0	0	641	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	10243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Annelida;Clitellata;Haplotaxida;Naididae;Limnodrilus;Limnodrilus maumeensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annelida;Clitellata;Haplotaxida;Naididae;Limnodrilus;Limnodrilus udekemianus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annelida;Clitellata;Haplotaxida;Naididae;Nais;Nais barbata	0	0	0	0	57	45	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337	481	407	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0
Annelida;Clitellata;Haplotaxida;Naididae;Nais;unknown	56	88	0	0	0	0	29	0	0	113	0	0	0	0	0	0	0	0	0	77	0	0	5	194	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	11	0	0	0	0	0	0	66	19	0	0	0	0	0	0	0	0	0	0	85	0	0	0	9	0	17	0	0	0	0	0	0	0	20643	742	728	0	0	0	0	0	0	0	0	0	0	328	0	0	0	0	0	28	0
Annelida;Clitellata;Haplotaxida;Naididae;Pristina;Pristina aequiseta	95	45	143	0	4	193	49	0	2433	0	64	0	0	0	0	0	0	0	13	0	0	38	0	621	0	0	0	0	0	0	0	121	0	0	22	0	0	29	9	0	0	0	123	0	0	0	0	169	80	12	0	0	0	0	0	0	0	0	0	224	0	0	415	1	0	0	0	0	0	391	29	132	449	0	0	0	0	19	0	0	30	0	0	0	57	1	0	0	0	464	0	0	0	156	0	102	0	0	147	0	2806	6	0	0	394	675	0	0	835	0	0	448	0	957	0	0	0	214	0	0	0	0	131	609	94	0	80	388	0	351	83	1	0	27	0	305	0	0	0	0	13184	0	0
Annelida;Clitellata;Haplotaxida;Naididae;Pristina;Pristina foreli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	443	0	1590	0	0	0	0	0	0	0	0	0	0	0	0	0	43	110	0	66	0	0	0	0	0	0	0	0	0	39	166	22	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0
Annelida;Clitellata;Haplotaxida;Naididae;Pristina;Pristina leidyi	46	40	1137	688	0	297	0	711	0	1299	70	0	0	0	0	0	0	0	0	0	0	1394	0	146	0	0	0	0	0	0	0	334	0	0	0	0	0	0	13	0	0	0	0	2530	0	0	0	0	0	0	346	0	0	0	115	0	335	220	0	0	0	0	0	0	0	0	0	0	0	878	379	0	602	0	0	0	0	332	0	0	0	0	0	0	0	12007	0	0	7360	1	0	4848	0	613	0	4387	0	110	0	0	1	0	0	0	0	0	0	0	1	640	621	51	387	0	8	0	0	0	0	0	0	0	376	533	217	0	0	0	0	0	0	0	0	47	0	183	255	0	0	32	0	0	0
Annelida;Clitellata;Haplotaxida;Naididae;Pristina;Pristina longiseta	4	0	146	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	85	0	21	0	47	27	0	0	0	0	0	0	0	0	0	1305	0	0	227	0	0	0	0	0	251	0	31	0	97	0	140	0	0	15	0	0	15	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	4	0	0	3	0	3	0	0	0	76	0	0	1	1	0	0	0	0	0	0	0	240	55	0	37	0	0	0	0	0	0	0	0	0	96	0	1	0	0	0	0	0	0	0	0	0	15	0	108	0	0	0	1	0	0
Annelida;Clitellata;Haplotaxida;Naididae;Pristina;Pristina osborni	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	678	0	0	0	0	0	0	0	0	0	0	16	0	0	0	49	0	0	84	0	0	0	0	0	0	258	0	0	0	0	0	0	0	0	0	0	26	155	0	0	0	162	0	0	0	0	0	82	145	0	0	527	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	36	0	0	0	163	0	0	0	0	0	0	0
Annelida;Clitellata;Haplotaxida;Naididae;Pristina;unknown	1275	0	106	0	25	69	0	0	14	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	187	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	1	515	0	0	0	78	0	0	0	0	72	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	253	0	109	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	744	645	0	1184	0	904	0	0	0	0	1	0	142	34	0	0	6	14	0	1	12	0	0	10	0	22	0	1	0	5	0	0	0	0	89	277	0	0	1	7	0	2	1	0	0	0	6730	0	0	0	0	0	10	111	0
Annelida;Clitellata;Haplotaxida;Naididae;Rhyacodrilus;Rhyacodrilus falciformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annelida;Clitellata;Haplotaxida;Naididae;Slavina;unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2505	0	2189	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annelida;Clitellata;Haplotaxida;Naididae;Tubifex;Tubifex tubifex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annelida;Clitellata;Haplotaxida;Naididae;unknown;unknown	0	0	0	0	2389	12	0	0	404	0	13024	0	0	0	0	0	0	66	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1288	0	85	0	0	0	344	0	0	363	0	0	0	271	62	0	0	0	0	0	0	0	0	21	13	29	6405	0	0	96	0	0	96	57	1694	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	106	0	0	79	0	0	0	52	47	0	39	1	0	0	17	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	42	0	11	0	24	6	19	1	1	0	0	0	0	1644	0	0
Annelida;Clitellata;Haplotaxida;unknown;unknown;unknown	0	0	0	0	1	0	0	0	0	0	53	0	0	22	0	0	0	0	0	0	445	69	0	0	0	0	0	0	476	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2792	0	0	0	0	0	0	2073	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	138	0	0	0	239	13	0	0	0	0	0	0	0	22	0	0	0	0	0	192	0	0	0	0	0	0	0	0	35	1441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Annelida;Clitellata;Hirudinida;Orobdellidae;Orobdella;Orobdella masaakikuroiwai	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	21	0	0	0	0	0	136	0	0	0	0	0	6	0	0	0	0	44	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Annelida;Clitellata;unknown;unknown;unknown;unknown	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	1001	0	0	0	200	1183	0	21	74	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1623	13	1102	0	0	0	0	0	0	954	0	0	0	0	0	2	0	0	0	0	1272	0	0	0	0	0	0	0	0	577	0	0	0	659	471	0	0	0	738	0	100	0	0	0	0	0	0	13	2519	338	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
