sum.taxonomy	K0526_B2	K0526_C3	K0526_G5	K0527_A1	K0527_B2	K0527_C3	K0527_E4	K0527_K6	K0527_L7	K0527_T9	K0528_A1	K0528_E4	K0528_G5	K0528_K6	K0528_L7	K0528_T9	K0529_A1	K0529_B2	K0529_C3	K0529_G5	K0529_K6	K0529_L7	K0529_M8	K0529_T9	K0530_A1	K0530_B2	K0530_C3	K0530_E4	K0530_K6	K0530_L7	K0530_M8	K0539_L7	K0585_T9	K0593_A1	K0593_C3	K0593_E4	K0593_G5	K0593_L7	K0593_T9	K0594_A1	K0594_E4	K0594_L7	K0594_T9	K0595_A1	K0595_B2	K0595_G5	K0595_L7	K0595_M8	K0595_T9	K0596_B2	K0596_C3	K0596_E4	K0596_G5	K0596_L7	K0596_T9	K0597_E4	K0597_K6	K0597_L7	K0597_M8	K0597_T9	K0599_A1	K0599_E4	K0599_G5	K0599_K6	K0599_L7	K0599_M8	K0599_T9	K0672_A1	K0672_B2	K0672_C3	K0672_G5	K0672_T9	K0673_A1	K0673_G5	K0674_E4	K0674_G5	K0674_M8	K0676_B2	K0676_M8	K0676_T9	K0677_A1	K0677_B2	K0677_E4	K0677_L7	K0678_B2	K0678_E4	K0678_K6	K0678_L7	K0679_B2	K0679_M8	K0701_C3	K0593_K6	K0593_M8	K0595_K6	K0596_K6	K0597_C3	POUR_1	POUR_12	POUR_13	POUR_14	POUR_145	POUR_146	POUR_16	POUR_17	POUR_18	POUR_19	POUR_2	POUR_20	POUR_21	POUR_22	POUR_23	POUR_24	POUR_25	POUR_26	POUR_27	POUR_28	POUR_29	POUR_3	POUR_30	POUR_31	POUR_32	POUR_33	POUR_34	POUR_35	POUR_36	POUR_37	POUR_38	POUR_39	POUR_4	POUR_40	POUR_41	POUR_42	POUR_43	POUR_44	POUR_45	POUR_46	POUR_48	POUR_49	POUR_5	POUR_6	POUR_7	POUR_8	POUR_9
Abditibacteriota;Abditibacteria;Abditibacteriales;Abitibacteriaceae;Abditibacterium;Abditibacterium utsteinense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	2	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Acidobacterium;Acidobacterium sp. SCGC AAA007-P13	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	113	0	0	0	18	0	0	84	0	1	0	0	72	0	78	0	118	0	135	0	0	0	0	0	95	0	0	36	0	1	140	0	102	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	84	0	33	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	1	21	1	0	0	0	11	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Acidobacterium;Acidobacterium sp. WY65	0	0	0	0	0	0	0	0	23	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	13	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0
Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Acidobacterium;unknown	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;unknown;Acidobacteriaceae bacterium	23	0	0	39	40	47	0	46	21	113	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	59	43	0	0	0	0	0	0	0	0	0	0	1	0	60	30	0	0	0	117	0	6	0	31	0	14	45	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	2917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	29	0	0	0	0	0	0	0	16	0
Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;unknown;bacterium Ellin5121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;unknown;unknown	0	0	0	0	0	0	0	0	0	0	41	50	0	0	0	0	0	0	0	0	20	0	0	26	0	22	68	0	179	23	0	0	57	0	0	0	0	1	0	0	22	0	1	0	0	11	9	0	0	1	0	0	0	0	0	0	0	0	13	0	0	0	6	0	12	0	5	0	0	19	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidobacteria;Acidobacteriia;Bryobacterales;Bryobacteraceae;Bryobacter;Bryobacter aggregatus	0	0	0	0	0	18	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidobacteria;Acidobacteriia;Bryobacterales;Bryobacteraceae;Paludibaculum;Paludibaculum sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidobacteria;Acidobacteriia;Bryobacterales;Solibacteraceae;Candidatus Solibacter;Candidatus Solibacter usitatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidobacteria;Acidobacteriia;unknown;unknown;unknown;unknown	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	10	0	0	0	0	0	0	0	18	0	0	50	0	20	0	1	1	12	68	0	97	0	0	17	0	39	0	0	0	0	0	28	46	1	74	24	0	43	0	0	49	0	0	25	0	23	0	12	0	0	12	0	0	0	0	1	1	0	0	13	0	0	1	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	51	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	18	0
Acidobacteria;Blastocatellia;Blastocatellales;Blastocatellaceae;Aridibacter;unknown	0	0	0	0	56	71	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	22	94	0	102	0	0	42	45	0	0	39	45	27	0	66	77	0	0	0	36	0	185	0	0	0	75	19	0	0	0	0	0	14	0	0	0	0	0	96	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	24	39	0	1	67	0	0	0	0	0	0	33	38	0	0	0	0	0	0	0	0	1	29	15	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	1	0	0	0	1	0	0	127	0	13	0	0	0	66	0
Acidobacteria;Blastocatellia;Blastocatellales;Blastocatellaceae;Blastocatella;Blastocatella fastidiosa	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidobacteria;Blastocatellia;Blastocatellales;Blastocatellaceae;Stenotrophobacter;Stenotrophobacter terrae	65	1	1	0	79	53	26	0	106	0	0	68	0	43	0	103	31	7	0	0	77	20	23	13	32	57	43	38	0	0	68	1	168	1	412	26	85	86	0	12	90	0	138	98	48	55	173	23	54	45	0	0	65	0	0	0	0	0	321	96	39	41	36	0	82	0	0	0	27	159	40	33	0	0	34	22	27	49	0	0	0	0	0	1	37	1	0	0	0	93	0	0	1	31	0	72	48	0	0	0	125	0	0	0	0	49	24	0	0	39	0	0	0	65	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	92	0	139	1	0	0	0	0	362	0
Acidobacteria;Blastocatellia;Blastocatellales;Blastocatellaceae;Stenotrophobacter;unknown	51	0	0	0	53	92	36	0	105	0	0	21	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	34	0	0	0	0	66	0	0	134	13	0	0	0	0	14	0	0	0	0	50	0	0	0	35	0	113	0	2	0	0	81	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	319	0	0	0	0	0	37	0
Acidobacteria;Blastocatellia;Blastocatellales;Blastocatellaceae;unknown;unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	44	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	66	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	15	95	0	0	0	0	1	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	1	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	71	0
Acidobacteria;Blastocatellia;Blastocatellales;Pyrinomonadaceae;Arenimicrobium;Arenimicrobium luteum	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidobacteria;Blastocatellia;Blastocatellales;Pyrinomonadaceae;Brevitalea;unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	102	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	22	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidobacteria;Blastocatellia;Blastocatellales;unknown;unknown;unknown	20	0	0	0	0	0	0	0	20	0	56	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	1	0	89	0	14	6	0	44	0	0	19	0	0	29	0	0	40	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	33	0	0	26	0	80	0	0	0	0	0	0	61	0	0	0	0	27	0	0	0	40	0	0	0	18	0	0	0	41	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0
Acidobacteria;Holophagae;Holophagales;Holophagaceae;Geothrix;Geothrix fermentans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	36	0	23	0	35	0	0	0	0	0	0	0	0	0	111	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidobacteria;Holophagae;Holophagales;Holophagaceae;Geothrix;unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	14	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidobacteria;Holophagae;Holophagales;Holophagaceae;Holophaga;Holophaga sp. oral clone CA002	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	10	13	0	0	0	0	0	0	0	0	0	0	0	36	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidobacteria;Holophagae;Holophagales;Holophagaceae;Holophaga;Holophaga sp. WY42	0	0	0	0	0	0	0	0	0	0	0	42	0	1	0	0	0	0	0	0	33	0	0	0	0	1	0	34	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	36	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Acidobacteria;Holophagae;Holophagales;Holophagaceae;Holophaga;unknown	0	0	0	0	0	0	0	0	0	0	55	52	0	61	0	120	74	0	0	0	0	44	0	25	44	0	0	50	70	24	0	0	49	0	52	19	25	0	0	47	0	0	1	0	28	0	106	39	76	0	0	0	0	0	0	0	1	0	249	79	8	14	119	46	0	0	0	60	0	0	32	48	0	0	0	0	0	10	17	0	0	99	172	33	35	38	0	0	0	20	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidobacteria;Holophagae;Holophagales;Holophagaceae;unknown;unknown	0	0	0	23	0	27	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	21	0	0	0	0	0	78	1	32	24	26	0	22	14	0	13	64	8	0	0	19	0	0	0	48	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	11	11	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	1	0	0	0	0	0	0	0	0	0	18	0
Acidobacteria;Holophagae;unknown;unknown;unknown;unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidobacteria;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Thermoanaerobaculum;Thermoanaerobaculum aquaticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	24	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidobacteria;unknown;unknown;unknown;unknown;unknown	15	32	0	0	0	0	0	0	0	0	57	0	0	94	0	0	108	0	0	0	59	0	14	14	0	34	56	18	23	0	122	0	45	33	93	50	1	0	0	1	54	0	30	57	2	42	103	0	0	155	0	0	164	0	0	93	0	0	195	1	87	142	0	6	69	0	0	0	0	214	0	81	12	0	0	17	25	44	0	0	0	0	0	56	0	0	18	0	0	16	26	43	32	170	0	115	1	0	17	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	40	0	0	0	0	1	0	0	72	0	2	0	0	0	0	0	0	0	205	0
Acidobacteria;Vicinamibacteria;unknown;Vicinamibacteraceae;Luteitalea;Luteitalea pratensis	50	80	77	0	65	55	0	0	60	0	129	1	0	82	0	118	86	86	0	28	108	96	64	93	54	65	0	193	157	61	324	0	67	29	71	33	67	105	0	32	89	29	100	65	83	441	268	65	0	44	147	0	261	28	0	31	68	0	121	33	43	65	301	70	130	0	105	0	25	18	0	54	64	0	0	72	0	74	0	31	43	0	0	0	0	38	60	0	24	33	0	125	50	136	119	163	33	0	0	0	104	0	0	0	0	0	0	0	0	0	42	0	0	0	0	493	0	128	0	0	0	0	0	80	0	0	0	36	0	0	0	243	114	113	72	73	0	0	0	0	42	70	0
Acidobacteria;Vicinamibacteria;unknown;Vicinamibacteraceae;unknown;unknown	1	89	1	0	120	142	22	27	165	0	1023	250	26	249	48	382	181	17	0	0	110	146	179	402	83	66	280	154	502	404	260	38	250	45	208	94	101	98	26	120	68	42	81	178	133	524	375	113	0	87	74	19	295	0	14	74	40	24	294	125	0	115	249	145	158	0	242	0	17	131	163	85	70	0	35	1	0	64	0	0	0	0	0	0	44	128	0	0	13	70	0	142	1	84	0	748	1	32	0	24	156	0	0	28	0	47	0	0	0	2	0	1	0	48	1	0	0	34	0	0	17	0	0	189	0	0	0	128	0	0	41	51	47	0	0	204	43	0	0	0	0	376	0
Acidobacteria;Vicinamibacteria;unknown;Vicinamibacteraceae;Vicinamibacter;Vicinamibacter silvestris	0	0	0	0	0	17	0	0	0	0	0	66	0	105	0	257	101	0	1	0	137	81	0	41	21	75	106	200	95	1	74	0	62	0	99	0	76	0	0	73	117	0	72	0	59	0	39	0	81	0	0	0	0	0	0	0	0	0	42	10	0	1	110	0	165	0	0	0	14	0	101	111	39	0	0	0	0	0	0	0	0	0	0	0	50	1	0	0	0	32	0	0	0	1	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	65	0	0	0	0	0	0	0	1	0
Actinobacteria;Acidimicrobiia;Acidimicrobiales;Iamiaceae;Aquihabitans;Aquihabitans daechungensis	0	0	0	0	0	8	0	25	0	0	0	0	0	0	0	0	9	14	1	0	0	51	22	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	21	0	0	0	0	0	0	0	0	0	0	22	11	0	27	0	19	20	0	0	31	0	33	0	24	0	0	0	0	10	0	0	0	0	0	0	11	0	29	0	0	11	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0
Actinobacteria;Acidimicrobiia;Acidimicrobiales;Iamiaceae;Iamia;Iamia majanohamensis	0	0	0	0	60	39	0	0	37	21	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	14	0	0	0	28	0	0	0	0	0	0	49	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0
Actinobacteria;Acidimicrobiia;Acidimicrobiales;Ilumatobacteraceae;Ilumatobacter;Ilumatobacter nonamiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	55	0	11	0	0	54	75	50	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	38	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteria;Acidimicrobiia;Acidimicrobiales;unknown;unknown;Acidimicrobiales bacterium URHD0090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	17	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteria;Acidimicrobiia;Acidimicrobiales;unknown;unknown;unknown	17	0	0	0	23	0	0	0	33	0	0	0	0	12	0	1	34	0	0	0	36	0	13	0	0	9	0	73	15	0	0	0	0	0	2	0	0	0	0	0	27	0	3	14	26	2	15	0	0	0	23	0	86	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	61	0	0	30	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteria;Acidimicrobiia;unknown;unknown;unknown;Acidimicrobidae bacterium Ellin7143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	43	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteria;Acidimicrobiia;unknown;unknown;unknown;Acidimicrobidae bacterium YM18-244	0	0	0	0	0	0	0	0	0	0	103	19	0	0	0	0	0	0	0	0	0	14	39	46	0	0	0	0	0	0	0	0	0	0	12	0	0	14	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	13	51	0	0	14	0	54	0	0	0	0	0	0	54	0	0	0	0	25	0	18	0	13	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	31	0
